"Geneid","GeneName","NewName","GeneType","chr","start","end","strand","logFC","logCPM","PValue","FDR","significance"
"ENSG00000173451","THAP2","ENSG00000173451_THAP2","protein_coding","chr12",71664301,71680644,"+",0.121775323952847,2.26119484478724,0.793200066717365,0.924971848870557,"Not_significant"
"ENSG00000196937","FAM3C","ENSG00000196937_FAM3C","protein_coding","chr7",121348878,121396364,"-",-0.0666510323578372,5.92493318320933,0.793213655016885,0.924971848870557,"Not_significant"
"ENSG00000169635","HIC2","ENSG00000169635_HIC2","protein_coding","chr22",21417371,21451463,"+",0.100148719333952,3.1100440769238,0.793268498866441,0.924971848870557,"Not_significant"
"ENSG00000185220","PGBD2","ENSG00000185220_PGBD2","protein_coding","chr1",248906196,248919946,"+",-0.11758048098329,2.83506208368717,0.793326341499898,0.924971848870557,"Not_significant"
"ENSG00000101421","CHMP4B","ENSG00000101421_CHMP4B","protein_coding","chr20",33811348,33854366,"+",0.0593751758757863,7.53205160940418,0.793381079827587,0.924971848870557,"Not_significant"
"ENSG00000204540","PSORS1C1","ENSG00000204540_PSORS1C1","protein_coding","chr6",31114750,31140092,"+",0.11832742972389,2.09613690272924,0.793601728537593,0.925045800764743,"Not_significant"
"ENSG00000112592","TBP","ENSG00000112592_TBP","protein_coding","chr6",170554302,170572870,"+",-0.0689972440008193,4.84203794881497,0.793673129386253,0.925045800764743,"Not_significant"
"ENSG00000160191","PDE9A","ENSG00000160191_PDE9A","protein_coding","chr21",42653621,42775509,"+",-0.133445240681711,2.00522639887577,0.793686470842802,0.925045800764743,"Not_significant"
"ENSG00000075643","MOCOS","ENSG00000075643_MOCOS","protein_coding","chr18",36187497,36272157,"+",0.0620265934601001,5.90873813705291,0.793700295803401,0.925045800764743,"Not_significant"
"ENSG00000226419","SLC16A1-AS1","ENSG00000226419_SLC16A1-AS1","lncRNA","chr1",112849821,113047055,"+",-0.0992684543884719,2.86679573246618,0.793949095663231,0.925202083410094,"Not_significant"
"ENSG00000153006","SREK1IP1","ENSG00000153006_SREK1IP1","protein_coding","chr5",64718148,64768691,"-",0.0662927147567066,5.05020939233082,0.794008156653748,0.925202083410094,"Not_significant"
"ENSG00000203705","TATDN3","ENSG00000203705_TATDN3","protein_coding","chr1",212791828,212816830,"+",-0.0849749604635428,3.74496228729662,0.794026259196483,0.925202083410094,"Not_significant"
"ENSG00000267940","ENSG00000267940","ENSG00000267940_ENSG00000267940","lncRNA","chr11",6201901,6203253,"-",0.246449079222785,-0.233176130019102,0.794202261411171,0.925332628348422,"Not_significant"
"ENSG00000106261","ZKSCAN1","ENSG00000106261_ZKSCAN1","protein_coding","chr7",100015572,100041689,"+",0.0601731769280087,5.88596206631207,0.794312286965693,0.925386288414731,"Not_significant"
"ENSG00000196313","POM121","ENSG00000196313_POM121","protein_coding","chr7",72879349,72951440,"+",0.0661214827730003,6.66714297462129,0.794560557168063,0.925542133268496,"Not_significant"
"ENSG00000196562","SULF2","ENSG00000196562_SULF2","protein_coding","chr20",47656197,47786616,"-",-0.0595864847244906,6.92462949779116,0.794654132012059,0.925542133268496,"Not_significant"
"ENSG00000130024","PHF10","ENSG00000130024_PHF10","protein_coding","chr6",169703902,169725566,"-",-0.0617772474718668,5.71636178642283,0.794700044169211,0.925542133268496,"Not_significant"
"ENSG00000186660","ZFP91","ENSG00000186660_ZFP91","protein_coding","chr11",58579063,58621550,"+",-0.0611152528882225,6.59119811039323,0.794701979630029,0.925542133268496,"Not_significant"
"ENSG00000204623","POLR1HASP","ENSG00000204623_POLR1HASP","transcribed_unitary_pseudogene","chr6",30056965,30058612,"-",-0.115478284421498,2.47477851854011,0.794823630574083,0.925609293180219,"Not_significant"
"ENSG00000063601","MTMR1","ENSG00000063601_MTMR1","protein_coding","chrX",150692971,150765108,"+",-0.0629724617408383,5.65531454763039,0.794915167980571,0.92564137647967,"Not_significant"
"ENSG00000164683","HEY1","ENSG00000164683_HEY1","protein_coding","chr8",79762371,79767857,"-",-0.162135311374625,0.316687963888101,0.795003094609381,0.925669250371805,"Not_significant"
"ENSG00000100478","AP4S1","ENSG00000100478_AP4S1","protein_coding","chr14",31025106,31130996,"+",-0.0927576986875645,3.13528251897128,0.795297791940975,0.925937855792205,"Not_significant"
"ENSG00000203993","ARRDC1-AS1","ENSG00000203993_ARRDC1-AS1","lncRNA","chr9",137615326,137618906,"-",-0.0840594782090699,3.68857195267967,0.795580396000186,0.92619233933194,"Not_significant"
"ENSG00000203724","C1orf53","ENSG00000203724_C1orf53","protein_coding","chr1",197902630,197907367,"+",-0.189349024218015,0.215296972272001,0.795974643583256,0.926556167015248,"Not_significant"
"ENSG00000280832","GSEC","ENSG00000280832_GSEC","lncRNA","chr11",126340882,126355587,"-",0.136395896576436,1.31293828047319,0.796035360396729,0.926556167015248,"Not_significant"
"ENSG00000162620","LRRIQ3","ENSG00000162620_LRRIQ3","protein_coding","chr1",74026015,74198187,"-",-0.187885453128244,-0.169979239518399,0.796085068424756,0.926556167015248,"Not_significant"
"ENSG00000088876","ZNF343","ENSG00000088876_ZNF343","protein_coding","chr20",2481817,2524702,"-",0.0647820147204123,5.23860623656083,0.796263479575684,0.926689259496528,"Not_significant"
"ENSG00000133466","C1QTNF6","ENSG00000133466_C1QTNF6","protein_coding","chr22",37180166,37199385,"-",-0.0684459240381612,6.42168853776756,0.796342032894301,0.926706125641457,"Not_significant"
"ENSG00000116478","HDAC1","ENSG00000116478_HDAC1","protein_coding","chr1",32292083,32333635,"+",0.0578492924489426,7.99316058095997,0.796589930123157,0.926920039346975,"Not_significant"
"ENSG00000136161","RCBTB2","ENSG00000136161_RCBTB2","protein_coding","chr13",48488963,48533256,"-",0.105699079558744,2.47255163531599,0.796662501611524,0.926929924259013,"Not_significant"
"ENSG00000104093","DMXL2","ENSG00000104093_DMXL2","protein_coding","chr15",51447711,51622833,"-",0.0648906946532922,5.35597449207171,0.797020257144436,0.927271597221442,"Not_significant"
"ENSG00000111667","USP5","ENSG00000111667_USP5","protein_coding","chr12",6852148,6866632,"+",-0.0575954392215357,7.52365001980426,0.797324000758816,0.927550381582391,"Not_significant"
"ENSG00000140299","BNIP2","ENSG00000140299_BNIP2","protein_coding","chr15",59659146,59689339,"-",-0.0593538562391973,6.39166934293659,0.797466872117765,0.927566209409532,"Not_significant"
"ENSG00000180488","MIGA1","ENSG00000180488_MIGA1","protein_coding","chr1",77779624,77879540,"+",-0.0881488640049448,3.651079243343,0.797523440171217,0.927566209409532,"Not_significant"
"ENSG00000103254","ANTKMT","ENSG00000103254_ANTKMT","protein_coding","chr16",720581,722590,"+",-0.129154137867499,2.28197567187256,0.797564243792138,0.927566209409532,"Not_significant"
"ENSG00000197885","NKIRAS1","ENSG00000197885_NKIRAS1","protein_coding","chr3",23889951,23946591,"-",0.0909263086023159,3.57353315089069,0.797594088126999,0.927566209409532,"Not_significant"
"ENSG00000241506","PSMC1P1","ENSG00000241506_PSMC1P1","processed_pseudogene","chr3",68635705,68637024,"+",-0.134964150949306,1.1305592432043,0.79778363741916,0.927597906622321,"Not_significant"
"ENSG00000221867","MAGEA3","ENSG00000221867_MAGEA3","protein_coding","chrX",152698767,152702347,"+",-0.0580272192800933,6.95359895963848,0.797788538912537,0.927597906622321,"Not_significant"
"ENSG00000162650","ATXN7L2","ENSG00000162650_ATXN7L2","protein_coding","chr1",109483479,109492804,"+",-0.0785812089225507,3.98758418599456,0.797826104671339,0.927597906622321,"Not_significant"
"ENSG00000137094","DNAJB5","ENSG00000137094_DNAJB5","protein_coding","chr9",34989641,34998900,"+",-0.0774761988106336,4.70730056104095,0.797877834377267,0.927597906622321,"Not_significant"
"ENSG00000112695","COX7A2","ENSG00000112695_COX7A2","protein_coding","chr6",75237675,75250323,"-",-0.0588811827856646,6.79685927823765,0.798019282589791,0.927687796684661,"Not_significant"
"ENSG00000233532","LINC00460","ENSG00000233532_LINC00460","lncRNA","chr13",106374477,106384315,"+",0.16230752671671,-0.147185776675176,0.798194341424372,0.927816741104456,"Not_significant"
"ENSG00000175104","TRAF6","ENSG00000175104_TRAF6","protein_coding","chr11",36483769,36510272,"-",-0.0845095503097187,3.73517641397184,0.798461369238246,0.928043656705082,"Not_significant"
"ENSG00000125868","DSTN","ENSG00000125868_DSTN","protein_coding","chr20",17570075,17609919,"+",-0.057225020369208,8.85474067235158,0.798579887994037,0.928043656705082,"Not_significant"
"ENSG00000144909","OSBPL11","ENSG00000144909_OSBPL11","protein_coding","chr3",125528858,125595497,"-",-0.0663349740021833,5.04594656446496,0.7985820156688,0.928043656705082,"Not_significant"
"ENSG00000123104","ITPR2","ENSG00000123104_ITPR2","protein_coding","chr12",26335352,26833194,"-",0.0709526234237491,4.48931718673661,0.798924824515538,0.928367460152766,"Not_significant"
"ENSG00000139718","SETD1B","ENSG00000139718_SETD1B","protein_coding","chr12",121804009,121832656,"+",-0.0664238335173877,5.11033338481949,0.799093105446093,0.928488422761701,"Not_significant"
"ENSG00000127580","WDR24","ENSG00000127580_WDR24","protein_coding","chr16",684622,690444,"-",0.0830542515743262,4.10981089853749,0.799168889787981,0.928495485633389,"Not_significant"
"ENSG00000065491","TBC1D22B","ENSG00000065491_TBC1D22B","protein_coding","chr6",37257772,37332970,"+",-0.0648741161355881,5.1330922058977,0.799333738768338,0.928495485633389,"Not_significant"
"ENSG00000260083","MIR762HG","ENSG00000260083_MIR762HG","lncRNA","chr16",30875222,30895220,"+",-0.1690705377957,0.312251441654492,0.799343698422647,0.928495485633389,"Not_significant"
"ENSG00000151304","SRFBP1","ENSG00000151304_SRFBP1","protein_coding","chr5",121961975,122075570,"+",-0.0866634176192562,3.90376433303254,0.79935592272074,0.928495485633389,"Not_significant"
"ENSG00000269378","ITGB1P1","ENSG00000269378_ITGB1P1","processed_pseudogene","chr19",14621634,14622242,"-",-0.0723850391276121,4.90870424429912,0.799421854056553,0.928497514314098,"Not_significant"
"ENSG00000088727","KIF9","ENSG00000088727_KIF9","protein_coding","chr3",47227998,47283451,"-",-0.107487592533178,2.05907395577536,0.79952503427915,0.928542802334793,"Not_significant"
"ENSG00000064042","LIMCH1","ENSG00000064042_LIMCH1","protein_coding","chr4",41359607,41700044,"+",0.155548333933024,2.1276315680316,0.79989893163772,0.928902460068336,"Not_significant"
"ENSG00000198964","SGMS1","ENSG00000198964_SGMS1","protein_coding","chr10",50305586,50625163,"-",-0.0781908180339163,4.04081687470813,0.800143019417315,0.929111327571912,"Not_significant"
"ENSG00000134996","OSTF1","ENSG00000134996_OSTF1","protein_coding","chr9",75088514,75147265,"+",0.0629403432482916,5.17490474720423,0.80036226237106,0.929211856178166,"Not_significant"
"ENSG00000132698","RAB25","ENSG00000132698_RAB25","protein_coding","chr1",156061160,156070504,"+",0.0580949970570623,7.15491745313587,0.800426034155537,0.929211856178166,"Not_significant"
"ENSG00000213995","NAXD","ENSG00000213995_NAXD","protein_coding","chr13",110615545,110639996,"+",-0.0583175462892485,6.04749036219575,0.800598004123253,0.929211856178166,"Not_significant"
"ENSG00000159267","HLCS","ENSG00000159267_HLCS","protein_coding","chr21",36748626,36990236,"-",0.0737823872608038,4.33225879021629,0.800631427956634,0.929211856178166,"Not_significant"
"ENSG00000170348","TMED10","ENSG00000170348_TMED10","protein_coding","chr14",75131469,75176612,"-",0.058815461966216,8.27322265073123,0.800644994978263,0.929211856178166,"Not_significant"
"ENSG00000272142","LYRM4-AS1","ENSG00000272142_LYRM4-AS1","lncRNA","chr6",5003774,5045666,"+",0.115376781459898,2.05285478885046,0.800655144363301,0.929211856178166,"Not_significant"
"ENSG00000180979","LRRC57","ENSG00000180979_LRRC57","protein_coding","chr15",42537820,42548802,"-",0.0708455123740224,4.42430215198291,0.800747004933344,0.929211856178166,"Not_significant"
"ENSG00000147813","NAPRT","ENSG00000147813_NAPRT","protein_coding","chr8",143574785,143578649,"-",-0.074568461311044,4.78762720859427,0.800762507919481,0.929211856178166,"Not_significant"
"ENSG00000142546","NOSIP","ENSG00000142546_NOSIP","protein_coding","chr19",49555468,49590262,"-",-0.0611552858220778,5.59668566244773,0.800807701574256,0.929211856178166,"Not_significant"
"ENSG00000147036","LANCL3","ENSG00000147036_LANCL3","protein_coding","chrX",37571569,37684463,"+",-0.176549173223085,0.559427921399629,0.800937186193917,0.929217142668272,"Not_significant"
"ENSG00000167778","SPRYD3","ENSG00000167778_SPRYD3","protein_coding","chr12",53064316,53079404,"-",-0.0592342346840067,6.08631961448172,0.800990445639596,0.929217142668272,"Not_significant"
"ENSG00000174370","KCNJ5-AS1","ENSG00000174370_KCNJ5-AS1","lncRNA","chr11",128899565,128906044,"-",0.133179052091804,1.1750384641333,0.801004961224481,0.929217142668272,"Not_significant"
"ENSG00000171530","TBCA","ENSG00000171530_TBCA","protein_coding","chr5",77691166,77868780,"-",-0.0579324864221275,6.74898674757068,0.801268196266438,0.929447977482984,"Not_significant"
"ENSG00000106290","TAF6","ENSG00000106290_TAF6","protein_coding","chr7",100106876,100119841,"-",0.0572980336411879,6.41161212512365,0.801397735644823,0.929474554126565,"Not_significant"
"ENSG00000196776","CD47","ENSG00000196776_CD47","protein_coding","chr3",108043091,108091862,"-",0.0561361785702305,6.3791899373732,0.801434747810643,0.929474554126565,"Not_significant"
"ENSG00000135966","TGFBRAP1","ENSG00000135966_TGFBRAP1","protein_coding","chr2",105264391,105329735,"-",-0.0604238732824153,5.80416875377465,0.801483864798477,0.929474554126565,"Not_significant"
"ENSG00000087274","ADD1","ENSG00000087274_ADD1","protein_coding","chr4",2843844,2930076,"+",-0.0571628254507311,7.50118235270172,0.801672929179109,0.929561028943496,"Not_significant"
"ENSG00000051009","FHIP1B","ENSG00000051009_FHIP1B","protein_coding","chr11",6211345,6234711,"-",-0.0644679164259539,4.91447654941136,0.80171862820384,0.929561028943496,"Not_significant"
"ENSG00000023839","ABCC2","ENSG00000023839_ABCC2","protein_coding","chr10",99782640,99852594,"+",0.122154411957751,3.74832131600727,0.801751206838656,0.929561028943496,"Not_significant"
"ENSG00000075624","ACTB","ENSG00000075624_ACTB","protein_coding","chr7",5526409,5563902,"-",-0.0610416777391138,12.1580751229481,0.801885337318006,0.929585344386635,"Not_significant"
"ENSG00000205413","SAMD9","ENSG00000205413_SAMD9","protein_coding","chr7",93099513,93118023,"-",0.103365503532575,3.67824875486083,0.801900699059921,0.929585344386635,"Not_significant"
"ENSG00000240854","PSMC2P1","ENSG00000240854_PSMC2P1","processed_pseudogene","chr3",132175402,132176711,"+",0.150777980952628,0.666925730841064,0.801998832908764,0.929599387897827,"Not_significant"
"ENSG00000084207","GSTP1","ENSG00000084207_GSTP1","protein_coding","chr11",67583742,67586656,"+",0.057752680619995,9.98471412835166,0.802041335569804,0.929599387897827,"Not_significant"
"ENSG00000173852","DPY19L1","ENSG00000173852_DPY19L1","protein_coding","chr7",34927292,35038271,"-",-0.0663792552525757,4.94986616630091,0.802308329833113,0.929749174803167,"Not_significant"
"ENSG00000180229","HERC2P3","ENSG00000180229_HERC2P3","transcribed_unprocessed_pseudogene","chr15",20431093,20505462,"-",-0.0755221233326264,4.17013032426898,0.802425010220803,0.929749174803167,"Not_significant"
"ENSG00000179862","CITED4","ENSG00000179862_CITED4","protein_coding","chr1",40861054,40862363,"-",0.0870297054008834,4.48123119943055,0.802490827209251,0.929749174803167,"Not_significant"
"ENSG00000162757","C1orf74","ENSG00000162757_C1orf74","protein_coding","chr1",209779208,209784559,"-",-0.0884880716393814,3.19801282974949,0.802653913387497,0.929749174803167,"Not_significant"
"ENSG00000120727","PAIP2","ENSG00000120727_PAIP2","protein_coding","chr5",139341587,139369720,"+",0.063053796983738,6.43517023568541,0.802658027287762,0.929749174803167,"Not_significant"
"ENSG00000187024","PTRH1","ENSG00000187024_PTRH1","protein_coding","chr9",127690348,127724873,"-",-0.0812408489326012,3.85614615803201,0.80267017715934,0.929749174803167,"Not_significant"
"ENSG00000171720","HDAC3","ENSG00000171720_HDAC3","protein_coding","chr5",141620876,141636849,"-",-0.056432721497195,6.85358147005168,0.80271811965618,0.929749174803167,"Not_significant"
"ENSG00000113758","DBN1","ENSG00000113758_DBN1","protein_coding","chr5",177456608,177474401,"-",0.0619813719980858,6.5600733394889,0.802771799060103,0.929749174803167,"Not_significant"
"ENSG00000136807","CDK9","ENSG00000136807_CDK9","protein_coding","chr9",127785679,127790792,"+",0.0628122645095938,6.06641920666764,0.802897672426039,0.929749174803167,"Not_significant"
"ENSG00000151690","MFSD6","ENSG00000151690_MFSD6","protein_coding","chr2",190408355,190509205,"+",0.0985072036933312,2.75303633579769,0.802928172185721,0.929749174803167,"Not_significant"
"ENSG00000198720","ANKRD13B","ENSG00000198720_ANKRD13B","protein_coding","chr17",29589769,29614761,"+",0.0627833377443016,5.18222894981233,0.802993494601255,0.929749174803167,"Not_significant"
"ENSG00000074964","ARHGEF10L","ENSG00000074964_ARHGEF10L","protein_coding","chr1",17539698,17697874,"+",0.0775843956539932,4.29829714562232,0.80301136696658,0.929749174803167,"Not_significant"
"ENSG00000203697","CAPN8","ENSG00000203697_CAPN8","protein_coding","chr1",223538007,223665723,"-",0.155398685273364,0.85255999760682,0.803065242811647,0.929749174803167,"Not_significant"
